Temperature,Vibration,Power_Consumption,Humidity,Machine_Type,Pressure,RPM,Motor_current,operating_Hours,machine_age,lubricant_level,,failures
59.75612359,45.39663203,7.857892641,35.86378423,Lathe,603.039,1587,0.04,8,10.41,68.96,,0
67.47431849,50.84680412,11.36043221,33.32708412,Lathe,658.293,1390,0.04,14,17.56,48.18,,0
57.52216818,42.93142752,12.38501502,39.70608718,Drill,727.957,1454,0.04,10,14.84,51.06,,1
86.32411304,49.44386969,6.442824832,25.60838461,Lathe,796.499,1440,0.04,19,13.97,54.83,,0
55.69858622,45.48046179,10.63930365,28.1099605,Mill,850.929,1954,0.04,12,14.08,65.64,,0
65.59955513,46.32235029,8.991640338,31.15722961,Drill,948.302,1800,0.0375,13,7.25,70.87,,0
71.30740577,56.18046588,9.836954654,33.23244769,Mill,1111.9,1524,0.04,14,5.94,75.28,,0
84.41273289,55.4565506,10.69535297,28.92166181,Drill,495.846,1520,0.04,15,16.21,54.5,,0
55.64137849,53.0456906,9.025542872,25.63519455,Mill,630.888,1452,0.04,14,16.22,49.36,,0
81.63163752,44.53843618,8.648583842,34.40703764,Mill,602.213,1484,0.04,12,17.35,45.48,,0
70.10233061,48.41795775,10.06830483,33.60567681,Lathe,657.396,1426,0.04,19,18.27,43.89,,0
60.18491349,56.0654885,7.825508122,25.4186295,Mill,726.965,1652,0.04,11,10.28,71.91,,0
74.62103474,50.70858457,7.828349742,36.77721401,Lathe,795.373,1401,0.0375,19,10.08,73.12,,0
71.99059696,61.5966477,11.35874657,35.85099355,Drill,849.892,1750,0.04,16,15.99,52.16,,0
63.99783123,51.9665892,7.70241193,30.67148249,Mill,947.261,1479,0.04,17,13.03,55.05,,0
70.69802085,50.96024558,11.332625,30.39798931,Mill,1111.004,1620,0.04,9,14.07,55.07,,0
66.14686403,48.45441768,10.92518259,32.77028886,Drill,510.381,1819,0.04,8,15.94,54.03,,0
71.13517345,50.66770452,6.548386542,25.69148465,Drill,627.573,1456,0.04,8,17.81,42.71,,0
76.62130675,49.23765082,8.644870695,30.1501574,Mill,601.387,1626,0.04,7,6.83,93.75,,0
85.86016816,53.54054338,12.38821881,19.23808228,Drill,656.501,1390,0.04,15,7.57,71.55,,0
57.62184501,54.78351158,8.037668938,34.38227823,Lathe,725.975,1469,0.04,11,1.97,100,,0
91.33033375,46.0700527,9.071191475,22.19253389,Drill,794.252,2051,0.04,12,11.61,66.98,,1
50.479122,43.34383523,10.92412179,37.51709914,Drill,848.858,1568,0.04,12,0.82,100,,1
68.48214905,40.81897313,11.56678102,28.34939953,Mill,946.223,1589,0.04,15,9.37,78.36,,0
75.88317206,52.53995663,9.496922228,28.94166509,Lathe,1110.108,1805,0.04,13,10.9,61.5,,0
72.80991868,44.48316697,8.804979611,26.86133047,Drill,524.483,1385,0.04,15,5.8,84.94,,1
63.7730048,39.23554704,12.84473972,28.55980563,Lathe,627.019,1436,0.04,13,11.86,62.69,,0
67.9187775,51.94289302,13.47779933,37.09265673,Lathe,600.563,1438,0.04,5,0.71,98.1,,0
65.06999065,62.46499759,11.9577161,17.56095672,Lathe,655.609,1473,0.04,13,0.84,95.09,,0
64.10635243,49.96964544,10.17063629,36.38482693,Mill,724.989,1335,0.04,12,16.47,50.21,,0
78.49602097,54.19245387,8.383468557,31.69011741,Drill,793.133,1392,0.0425,6,7.27,84.6,,0
73.57015486,50.40914679,8.339111187,23.96489176,Mill,847.826,1372,0.04,10,2.63,87.13,,0
63.07090405,49.50555173,11.04502821,24.62343803,Drill,945.188,1716,0.0425,12,10.49,71,,0
78.99599875,54.59538241,10.83679644,38.38196514,Drill,1109.216,1395,0.04,13,15.42,61.52,,0
73.07299521,48.54862728,12.80319719,25.2724656,Mill,549.554,1713,0.04,11,4.39,88.97,,0
78.12862119,51.33696157,11.30090019,24.23324745,Lathe,624.338,2129,0.04,10,12.5,55,,0
76.29628842,51.60848903,6.993839396,35.68657271,Lathe,599.741,1567,0.0375,10,1.8,90.35,,0
61.71004989,46.65954773,12.10389524,31.69276438,Drill,654.718,1622,0.04,12,1.13,98.35,,0
64.3981896,54.96021175,8.003878745,25.31037212,Mill,724.004,1740,0.04,14,10.67,69.74,,0
77.47293605,49.12520122,9.232057456,31.08312488,Lathe,792.018,1512,0.0375,14,10.86,69.03,,0
76.10370265,46.2212742,10.50040041,24.87123658,Lathe,846.798,1479,0.04,14,12.78,51.28,,0
69.79098406,52.68254922,13.99133498,35.50410699,Drill,944.156,1737,0.04,13,14.55,54.44,,0
71.17327383,45.50766009,16.21983711,35.30685482,Drill,1108.319,2129,0.04,5,19.52,39.29,,0
82.77664896,50.14090579,11.21344612,32.66003099,Mill,584.463,1374,0.04,10,10.37,63.74,,0
64.08428611,49.95440502,9.633606763,31.80830531,Drill,619.287,1579,0.04,10,6.53,79.22,,1
75.47097381,55.42947783,11.0690113,38.80594062,Lathe,598.922,1305,0.0375,14,15.92,53.54,,0
67.97807348,52.37349116,11.77531085,29.99843164,Lathe,653.83,1449,0.04,12,5.49,84.51,,0
67.82318797,49.87486521,9.358664749,24.09062937,Lathe,723.022,1526,0.0375,11,8.84,73.84,,0
80.98776852,54.0888315,13.59042271,32.24736956,Lathe,790.907,1453,0.04,15,1.66,95.21,,0
78.25416349,56.95103775,10.46014152,40.43023525,Mill,845.771,1468,0.04,11,0.6,94.56,,0
78.13509636,52.78905153,10.99548618,24.92620253,Mill,943.126,1313,0.04,19,19.26,41.96,,0
83.05478807,50.0517631,11.3318485,28.19268617,Drill,1107.436,1300,0.04,17,16.74,46.12,,0
70.21003842,43.44081884,10.84317322,32.08223019,Drill,593.465,1646,0.0375,15,13.95,58.55,,0
76.81952971,44.67443168,11.677881,29.73047575,Drill,616.71,1714,0.0425,17,8.24,74.89,,0
66.89733243,48.47387648,8.765493627,25.0884821,Mill,598.103,1685,0.04,13,3.55,99.34,,0
73.24166352,46.95243899,8.883396492,35.60928928,Lathe,652.945,1512,0.04,9,3.21,85.79,,0
68.69856946,49.06514349,7.799691534,41.60020361,Drill,722.041,1612,0.04,15,5.08,83.03,,0
70.96995965,50.28324962,10.87900246,30.9806573,Lathe,789.799,1550,0.0375,17,11.03,61.92,,0
75.95157025,52.64846377,11.55787301,25.47965855,Drill,844.736,1518,0.0375,7,14.32,71.52,,0
61.81779317,49.64750611,10.91554573,22.25519737,Drill,942.099,1448,0.04,7,13.24,49.84,,1
90.92387276,52.43250822,13.34898487,31.28987991,Drill,1106.549,1561,0.0375,10,5.67,83.69,,0
59.93982619,50.32237207,9.988807962,35.51938672,Drill,612.011,1488,0.04,7,19.1,37.16,,0
57.85811387,40.12266717,11.33748331,32.37583873,Drill,613.15,1699,0.04,9,14.78,60.86,,1
81.58110874,45.30332303,7.816598248,29.9879808,Lathe,597.286,1501,0.04,19,11.13,63.55,,0
77.91662694,49.27956222,9.225800595,27.05364174,Drill,652.061,1373,0.0375,10,12.27,68.46,,0
76.24119817,43.95152629,11.39107552,24.53918184,Lathe,721.064,1703,0.04,16,8.45,77.77,,0
76.28345509,52.99964365,11.69820422,34.17375663,Mill,788.695,1720,0.04,12,5.03,75.34,,0
69.87753227,57.65375416,9.412066105,34.56885811,Drill,843.703,1398,0.04,12,7.18,79.41,,0
61.02745629,56.09380926,9.856801496,22.27135107,Lathe,941.075,1391,0.04,15,15.18,53.37,,0
70.75804558,48.93278565,6.964252507,37.94919489,Mill,1105.665,1538,0.04,13,0.39,94.48,,0
63.22838288,57.45363068,9.285941598,32.8703561,Mill,649.152,1647,0.0375,12,2.41,90.29,,0
79.75119733,50.74333729,11.78076633,36.99797323,Mill,607.996,1469,0.04,18,1.02,96.19,,0
68.52942618,48.31457014,11.15041003,23.28936126,Lathe,596.471,1749,0.04,19,0.91,95.45,,0
61.74502803,46.93298668,11.00133144,23.17087922,Drill,651.179,1995,0.04,12,17.12,36.62,,0
66.78614158,48.48765157,10.09954737,29.25515345,Drill,720.091,1742,0.04,5,14.1,57.99,,0
74.12931454,48.05911591,10.01412632,32.51392213,Lathe,787.593,1563,0.04,15,9.54,70.37,,0
64.36275447,50.85208111,8.679357721,38.98180411,Drill,842.672,1713,0.04,6,2.05,88.6,,1
61.77779604,50.80286991,11.39765684,33.53039457,Lathe,940.055,1474,0.0375,10,9.88,64.83,,1
72.43687211,50.0152301,10.84194589,28.78659362,Drill,1104.787,1530,0.04,10,9.52,65.5,,0
72.44966571,52.18469085,10.9840377,24.86815396,Mill,671.546,1471,0.04,5,3.55,86.16,,0
64.93056825,55.95323137,8.947930315,36.15000286,Drill,605.424,1388,0.04,14,8.73,79.53,,0
65.28961694,54.74777068,5.69331416,25.17647287,Lathe,595.658,2448,0.0375,14,8.03,67.74,,0
72.32049937,42.57551016,12.19430542,38.14234277,Lathe,650.3,1585,0.0375,11,12.36,68.65,,0
55.51915659,37.23039433,9.042325088,28.57807675,Mill,719.117,1459,0.04,6,12.74,60.27,,0
55.92536226,54.67159956,8.274448472,37.95291036,Lathe,786.496,1544,5.46,12,1,100,,0
62.81555779,43.16560651,11.38695782,33.39465645,Drill,841.644,1617,5.955,10,7.55,77.67,,0
67.86552848,48.87617299,9.21597472,29.31502255,Drill,939.037,1595,5.98,12,12.55,60.71,,0
73.10907566,44.14943487,12.11987277,27.40301814,Mill,1103.908,1400,6.0675,7,10.11,68.06,,0
84.75356217,40.99009781,11.2340119,28.29546061,Lathe,667.124,1611,6.0825,10,17.14,46.47,,0
78.57659623,52.70731364,11.36713865,32.14158346,Mill,596.417,1507,6.075,15,13.21,52.3,,0
68.4006147,53.7957758,7.268088578,30.38578248,Drill,594.846,1674,6.1275,12,3.34,87.71,,0
69.80983792,47.117448,12.42388797,27.03094296,Mill,649.423,1658,6.1925,12,1.5,96.72,,0
59.97470635,37.04478854,10.52250106,29.17184295,Lathe,718.149,1623,6.2075,11,12.88,56.54,,0
69.81486864,47.26877776,9.261445722,30.39288515,Mill,785.401,1398,6.2775,12,0.63,92.16,,0
67.11341361,51.95902003,10.28677693,19.35632953,Lathe,840.619,1517,3.8975,7,11.76,70.86,,0
73.2271856,42.60544216,6.447529534,32.29084057,Lathe,938.022,1467,3.8925,11,18.81,40.58,,0
61.72769056,50.9167996,10.81730562,25.10139388,Drill,1103.03,1567,3.81,12,11.55,61.84,,0
75.19346514,49.92345075,7.941256984,24.23333798,Drill,649.203,1521,3.9,11,7.82,78.03,,0
85.32738913,52.8964575,7.294659428,21.56327826,Drill,595.957,1596,3.865,13,12.9,54.42,,0
68.91239852,50.59790184,6.955281628,21.03053751,Lathe,594.037,1640,3.8725,17,9.22,73.09,,0
74.01711722,45.1346553,12.22537675,23.22276248,Mill,648.549,1438,3.86,13,10.96,66.49,,0
76.90143992,55.98285751,8.741473213,26.45489521,Lathe,717.182,1407,3.805,13,18.84,44.35,,0
65.98779528,49.20735213,13.06745542,39.76629569,Drill,784.31,1353,3.81,9,7.78,76.58,,0
72.24092482,49.8634773,8.928397074,27.37060162,Drill,839.597,1552,3.7825,15,19.23,47.79,,0
70.12592401,45.3336602,6.585284085,30.88875053,Mill,937.011,1569,3.8275,13,18.12,52.84,,0
70.97676099,47.78358874,7.76695112,32.00240693,Drill,1102.156,1489,3.88,14,4,80.03,,0
62.26990216,45.57598643,12.47162324,30.65532593,Drill,612.261,1587,3.8775,12,1.48,99.79,,0
70.24510174,49.1352697,9.688203644,29.6127827,Drill,589.509,1622,3.865,11,2.11,98.63,,0
74.97998291,58.5585424,8.903425407,24.02353118,Mill,593.228,1604,3.835,13,0.46,100,,0
84.51143608,43.14049429,10.32003645,37.25463774,Lathe,647.675,1405,3.7625,14,1.98,97.25,,0
79.59270826,41.93219301,11.00356547,39.03598322,Drill,716.215,1412,3.875,9,13.69,65.55,,0
91.53182458,57.35585164,12.23479763,21.58670653,Mill,783.222,1431,3.8575,15,1.52,87.23,,0
62.32652437,48.95338161,12.89699846,24.87985705,Drill,838.578,1533,3.82,14,6.45,75.6,,0
78.72320637,46.65463631,9.280462708,28.60094829,Mill,936.002,1401,3.86,12,16.91,52.71,,0
71.83342006,55.19952344,7.347904628,25.17731103,Drill,1101.285,1424,3.83,12,0.56,87.06,,0
91.89802933,46.9719223,9.173069678,32.52982777,Mill,582.191,1754,3.775,8,16.31,46.16,,0
61.91701715,59.13004857,10.52056101,26.35863899,Drill,583.691,1754,3.8075,14,5.71,84.49,,0
61.60278158,53.38962936,8.072482148,40.82528034,Lathe,592.421,2564,3.81,12,2.45,100,,0
64.00607355,47.56044296,8.08569817,35.95274297,Drill,646.804,1546,3.85,8,13.97,46.64,,0
48.76104276,60.78654107,10.68757576,31.06287015,Mill,715.255,1335,3.8275,14,12.62,69.09,,0
64.74244978,46.97142538,9.902695297,35.13493132,Drill,782.138,1842,3.8275,16,17.56,55.55,,0
62.40867338,53.71047686,10.06559399,35.52950212,Lathe,837.562,1712,3.8125,13,14.73,50.7,,0
71.50393786,51.4964629,8.483009331,27.18026256,Drill,934.996,1414,3.8875,18,16.09,39.53,,0
73.41755976,56.50870645,9.539198572,25.91891378,Mill,1100.41,1319,3.9,15,5.71,75.95,,0
88.76170839,57.80755598,8.151533711,30.39071531,Mill,495.14,1249,3.87,13,3.63,86.29,,0
79.50423838,50.16002075,11.78039682,34.30818062,Lathe,584.426,1455,3.785,12,15.04,51.91,,1
64.23096344,46.23291065,12.07049867,30.69530199,Mill,591.616,1408,3.805,18,16.16,47.25,,1
61.01585329,52.29986071,6.307624276,22.11501759,Drill,645.936,1460,3.81,18,19.81,36.78,,0
74.91919172,46.61142315,8.14097828,25.98587778,Drill,714.295,1491,3.875,11,8.31,73.66,,0
56.79766793,60.06693624,7.00694149,29.63013568,Drill,781.057,1490,3.8675,15,7.5,76.98,,0
88.31458766,50.68267666,8.699952131,29.62167198,Mill,836.548,1350,3.8475,7,15.55,53.66,,0
81.79440121,48.17339224,9.83312406,39.86271088,Drill,933.993,1528,3.825,14,6.88,83.13,,0
65.30824348,50.92340153,7.100709561,23.07006029,Drill,1099.549,1571,3.8175,13,18.62,45.54,,0
52.86865471,43.26436855,8.156280374,32.52794621,Drill,492.11,1490,3.805,17,17.18,56.92,,0
83.53872374,45.14192981,7.992085256,37.44556554,Lathe,582.753,1774,3.8775,13,8.64,74.57,,0
68.85460155,56.00206954,10.41453466,41.35724873,Mill,590.813,1502,0.0475,16,15.04,59.82,,1
82.37816312,46.71552861,10.13868867,27.97801288,Mill,645.07,1392,0.045,12,15.12,60.16,,0
54.05572341,44.76544509,8.556524893,32.45714726,Mill,713.337,2100,0.0425,11,2.15,92.65,,0
64.00624977,52.68326376,10.35364174,32.84880179,Lathe,779.978,1722,0.0425,11,18.06,38.86,,0
70.052437,55.92852077,8.906639831,30.97740866,Mill,835.537,1678,0.0425,13,10.15,64.96,,0
70.46980594,53.59476655,9.456689779,29.50577399,Lathe,932.994,1273,0.0425,13,16.55,58.2,,0
65.49934529,54.98023843,13.34690418,32.17987695,Lathe,1098.682,1297,0.04,11,6.47,85.54,,0
76.22849932,46.21602456,12.6809221,17.33876957,Mill,457.68,1350,0.04,6,17.92,41.54,,0
59.32379571,42.89094667,7.400837526,33.41034745,Drill,574.277,1439,0.04,11,7.85,81.36,,0
68.57620515,57.50666826,11.65946484,30.63088952,Drill,590.011,1600,0.04,12,0.32,100,,0
71.20295632,48.38660081,11.62279311,28.88762552,Mill,644.206,1434,0.0425,12,18.12,42.89,,0
75.14438834,48.74583492,7.703473422,40.23431098,Mill,712.383,1459,0.04,15,1.92,99.08,,0
77.11614878,56.64097071,11.63755529,26.62532991,Lathe,778.903,1472,0.04,12,6.45,80.12,,0
58.75357908,52.78115005,13.07586384,27.98462005,Mill,834.529,1429,0.04,5,19.01,49.64,,0
54.65885829,52.27943886,7.754910388,39.95776651,Lathe,931.973,1388,0.04,9,19.02,45.95,,0
82.77676822,60.82501172,8.164994358,25.83969348,Mill,1097.82,1573,0.04,14,11.51,63.87,,1
73.32314012,46.78240885,12.03532293,27.24942359,Drill,451.241,1588,0.04,11,12.67,69.95,,0
62.51513463,54.63920064,10.54299062,29.26487288,Drill,561.992,1511,0.04,14,9.02,70.74,,0
85.51151976,50.28506562,11.10295255,34.20367241,Mill,589.211,1495,0.04,14,5.93,82.31,,0
71.15674634,51.34296139,10.68117843,31.03901254,Lathe,643.344,1394,0.04,13,6.64,77.32,,0
81.79297184,57.64234213,10.78139184,23.53687326,Drill,711.43,2151,0.04,10,13.48,58.44,,0
70.67518481,52.53917878,7.347055743,27.33915718,Lathe,777.831,1501,0.04,5,15.07,47.97,,0
90.60747925,52.6914804,12.09463541,26.96322783,Mill,833.523,1301,0.0375,13,15.85,51.82,,0
87.55340842,55.36253669,12.33917998,29.61389477,Mill,930.955,1657,0.04,17,15.81,54.72,,0
67.51035852,48.17523635,9.541218512,32.12921829,Drill,1096.959,1333,0.04,10,1.92,93.63,,0
79.71570951,45.80395166,9.9130461,32.09102878,Mill,454.891,1484,0.04,13,9.94,67.46,,1
76.4537595,44.77595403,6.937784995,21.11994123,Drill,564.809,1430,0.04,10,1.25,96.01,,0
83.68631558,40.16821705,11.02850951,35.31970494,Lathe,588.413,1665,0.0375,12,11.04,66.68,,0
60.35076539,60.28103565,11.14411488,31.26284423,Drill,642.484,1501,0.04,13,8.89,76.84,,0
76.8605146,44.48395817,9.875617966,36.92266024,Drill,710.478,1496,0.0425,10,17.77,50,,0
80.58424487,48.89373188,12.24870672,32.22099164,Lathe,776.761,1595,0.04,6,7.08,85.77,,1
52.41260514,48.6159335,9.331845538,35.50661479,Drill,832.52,1208,0.04,11,2.43,83.96,,0
58.16741487,51.53703349,11.12921185,32.33272656,Drill,929.941,1596,0.04,16,2.95,97.37,,0
49.60767822,54.07868606,7.960671323,36.73112878,Mill,1096.101,1446,0.04,13,15.25,57.71,,0
67.30593166,54.30236744,9.952895698,32.61125318,Lathe,462.899,1466,0.04,11,12.4,66.39,,0
77.17542256,47.08461281,9.651291484,29.51042377,Drill,557.239,1848,0.0375,19,2.11,89.2,,0
85.02357052,49.16439143,10.45061584,41.3621736,Lathe,587.616,1484,0.04,13,1.77,96.16,,0
70.7409478,51.41289975,9.260946142,34.44518561,Lathe,641.626,1493,0.04,13,14.05,51.61,,0
86.28615546,48.75654437,9.737054809,32.86872211,Drill,709.532,1504,0.04,12,1.55,98.72,,0
56.19898542,58.03672788,11.65209434,23.61847792,Mill,775.695,1538,0.04,15,16.46,49.23,,1
52.96617561,52.45487476,9.126471526,23.55846191,Lathe,831.52,1341,0.04,13,14.15,61.73,,0
69.44452301,53.67438893,6.786845799,31.46357741,Drill,928.931,1535,0.04,6,1.72,84.11,,0
73.84065449,53.31440634,13.49916781,30.72760599,Lathe,1095.258,1389,0.04,10,1.79,100,,0
69.67305252,55.86736929,12.76290816,26.92938717,Mill,461.52,1393,0.04,7,19.73,39.26,,0
49.325579,50.90510779,7.41547461,30.7049135,Mill,554.318,1399,0.04,15,7.55,74.18,,0
69.1087996,43.51584026,11.37941561,37.94313464,Mill,586.822,1469,0.04,7,7.48,75.49,,0
56.95530499,51.99843976,8.994050459,33.47701237,Drill,640.77,1582,0.04,8,16.27,52.12,,0
76.69672549,46.74321553,10.52697443,24.29495745,Drill,708.585,1793,0.0375,14,18.95,43.8,,0
73.66598246,47.35691659,10.58844826,29.44245586,Mill,774.632,1452,0.0425,9,19.72,40.62,,0
60.60120214,52.93182009,9.531184399,25.9751676,Drill,830.522,1376,0.04,13,15.09,55.47,,1
64.86133083,56.19141536,8.432468669,28.06150042,Mill,927.925,1552,0.04,13,7.59,72.41,,0
59.40786478,50.10635788,8.618917895,27.93192167,Drill,1094.419,1622,0.04,12,1.76,83.67,,0
69.37320903,51.54416506,8.167616169,27.61177209,Mill,469.73,1419,0.04,11,15.57,56.08,,0
79.55142321,58.51107472,8.336355584,23.72432314,Lathe,546.172,1440,0.0375,15,11.21,73.22,,0
60.14273954,51.2037659,9.86564342,29.36172659,Mill,586.028,1643,0.04,15,8.54,74.82,,1
75.04046516,63.00841557,8.568480022,27.19696182,Mill,639.917,1510,0.04,13,18.14,32.68,,0
64.69742382,52.82754823,11.36410413,15.35275655,Drill,707.644,1468,0.04,12,2.31,97.09,,0
62.07127168,41.1961862,12.97449231,40.26486012,Drill,773.571,1429,0.04,8,9.9,62.1,,1
68.9296964,53.76670811,8.839893517,35.44384827,Drill,829.528,1478,0.0375,12,0.33,90.62,,0
59.64757678,51.90579192,10.478809,28.11849638,Drill,926.921,1276,0.04,12,9.43,74.48,,1
64.46350695,56.44876377,10.99937022,30.09409525,Drill,1093.588,1486,0.04,11,1.22,93.5,,0
58.02122107,53.36590676,10.94400454,24.14172826,Drill,470.25,1476,0.04,7,2.46,84.48,,0
89.64725133,49.30772008,10.15191054,38.47861439,Lathe,540.219,1431,0.04,6,2.44,94.58,,0
70.35263552,43.87850882,11.48536484,39.48644347,Mill,585.237,1402,0.0375,13,13.02,61.96,,1
63.00274492,48.95488371,10.96449791,30.78346864,Mill,639.065,1433,0.04,12,14.95,58.06,,0
72.13979911,45.74739773,7.524675155,35.11765322,Mill,706.702,2874,0.04,12,11.71,69.94,,0
68.8767195,47.09738275,11.73831213,30.87643389,Lathe,772.514,1511,0.04,5,19.25,45.5,,0
67.790304,52.94289202,11.77458167,23.31637281,Mill,828.535,1456,0.04,9,7.56,83.44,,1
76.141667,58.34952252,8.473427792,27.94088316,Lathe,925.921,1550,0.04,19,5.79,82.46,,0
77.5750771,51.97335765,10.07587567,30.65963983,Lathe,1092.724,2182,0.04,16,17.39,51.68,,0
64.69498852,44.02058469,11.36665799,27.72726141,Lathe,477.401,1619,0.04,7,4.55,85.18,,1
64.24181759,52.22301334,9.581372361,28.90673361,Mill,636.147,1586,0.04,10,19.27,49.97,,0
67.24948303,55.98315743,12.1459561,29.54300221,Lathe,605.061,1499,0.04,14,0.34,97.33,,0
46.98078835,46.95108548,14.72774499,29.59560751,Mill,660.523,1419,0.04,11,19.4,37.63,,0
54.84808938,49.32991417,8.428027935,30.26129245,Mill,730.402,1497,0.04,12,0.96,100,,0
83.66874267,50.07344097,7.237910794,24.69697467,Drill,799.357,1520,0.04,6,17.83,44.64,,0
86.44967714,46.07550843,10.60763719,26.41491925,Drill,853.371,1478,0.04,11,10.6,62.06,,0
67.5096396,53.24140217,11.44312501,23.57707867,Lathe,950.762,1380,0.04,12,19.86,46.47,,0
75.76556963,49.39525926,9.538267252,34.88907775,Lathe,1113.433,1570,0.04,12,1.57,86.93,,0
73.11250155,52.09766222,12.90652133,19.47176529,Mill,462.814,1468,0.04,5,11.12,64.54,,0
100.7888081,45.56253911,7.322788401,35.76795172,Lathe,635.182,1833,0.04,8,19.39,45.36,,0
81.19574911,47.8127085,11.38583725,36.93174699,Lathe,604.229,1323,0.0425,19,10.51,68.75,,0
68.72082409,53.61190679,8.788278358,28.48909707,Mill,659.62,1583,0.04,8,12.63,59.32,,0
60.44459559,48.13583424,13.43875581,16.98431456,Lathe,729.402,1556,0.0375,5,13.95,57.77,,0
53.9355368,58.63481926,13.98503071,28.19344719,Lathe,798.222,1548,0.04,11,9.15,69.86,,0
72.03463636,48.00181907,8.466686824,29.67907919,Mill,852.325,1324,0.0375,11,12.59,66.83,,0
62.43649255,51.12342363,8.900885728,24.9470089,Mill,949.713,1568,0.0425,14,11.73,63.96,,0
55.7774629,54.66295416,11.71917577,27.42390803,Drill,1112.526,1685,0.04,10,18.03,52.98,,1
63.53427116,42.90817134,9.2257387,37.65097599,Mill,464.682,1582,0.04,19,1,97.56,,1
59.18451996,41.19595594,9.909177564,33.32463581,Drill,631.982,1463,0.04,10,5.69,87.45,,0
86.87141635,42.37171843,10.05077684,25.37717943,Lathe,603.399,1584,0.04,12,19.01,46.65,,0
78.81639757,56.31292052,6.160653688,22.01200415,Mill,658.719,1347,0.04,7,17.82,40.36,,0
69.92027359,47.24070927,9.972324508,28.36491341,Mill,728.408,1459,0.04,13,9.17,67.03,,0
84.79944139,62.79099643,8.620544452,28.9327161,Mill,797.09,1420,0.0375,15,12.44,59.63,,1
70.77368308,47.17876201,9.013754355,32.48099594,Lathe,851.283,1404,0.04,10,5.62,88.6,,0
61.38715799,50.92275652,12.88726401,27.32341644,Drill,948.666,1470,0.04,9,3.84,90.06,,0
85.23124077,57.71054976,7.486986211,32.55749788,Lathe,1111.62,1326,0.04,14,9.33,65.94,,0
75.38910044,60.03046444,11.62641037,39.6757702,Lathe,477.509,1459,0.0375,14,7.13,77.9,,0
59.62753846,60.30751788,9.442074139,34.07750511,Mill,629.204,1530,0.04,15,11.71,53.27,,0
68.09661322,56.04183115,9.440479663,29.75955746,Drill,602.571,1505,0.04,12,1.65,93.08,,1
61.24381747,55.12031263,11.58074379,29.08424764,Lathe,657.82,1611,0.0375,16,19.49,40.57,,0
56.17200269,52.96263475,10.68010259,28.21663433,Mill,727.411,1515,0.0375,8,19.73,42.36,,0
79.26177548,53.89180538,11.14122599,35.90320456,Lathe,795.961,1804,0.04,11,13.99,57.36,,0
89.0941664,47.24407142,11.93636932,26.86343277,Lathe,850.243,1464,0.04,6,10.77,68.45,,0
56.01432426,45.90900558,9.337383234,30.22611354,Mill,947.622,1390,0.04,11,6.26,77.68,,0
75.62969237,49.98312771,8.775526531,30.25598951,Mill,1110.722,1442,0.0425,11,16.29,46.35,,0
63.49357431,49.14907689,7.829698947,27.49107904,Drill,493.059,1529,0.04,15,13.73,62.74,,0
65.12874616,47.73385975,8.34917894,23.13767226,Lathe,626.964,1610,0.04,5,3.34,96.64,,0
64.07606076,53.48193724,15.89818885,31.61487252,Mill,601.745,1543,0.0375,11,18.23,54.49,,0
61.3600923,54.77652604,12.48935916,29.69498014,Mill,656.924,1445,0.04,13,16.47,48.05,,0
70.48521628,50.44203443,7.297851268,32.50120235,Drill,726.421,1893,0.04,14,19,48.52,,0
61.69049884,57.38765041,7.355084087,27.33199847,Drill,794.836,1415,0.0425,15,14.54,67.14,,0
72.70456826,44.29155443,10.96373212,36.10410649,Mill,849.207,1564,0.0425,18,12.31,61.13,,0
69.49761891,49.0317027,11.09452959,25.61613109,Drill,946.581,1479,0.04,10,8.42,62.28,,0
67.61051953,46.4158884,11.09776767,38.56020142,Mill,1109.825,1426,0.0375,14,18.66,44.05,,0
60.92436338,40.66731691,9.490088413,21.26181745,Lathe,507.598,1428,0.04,10,17.33,43.82,,0
64.23228669,49.58659657,9.74909148,32.17385032,Drill,625.619,1620,0.04,15,1,96.59,,0
77.55391226,49.39126246,10.65575905,32.37715341,Lathe,600.92,1715,0.04,10,0.62,98.63,,0
75.00917188,57.56724872,10.17178601,26.02221466,Lathe,656.029,1732,0.0375,19,7.59,72.63,,0
60.22444755,53.15405842,5.561399255,32.12196969,Lathe,725.433,1391,0.04,12,16.23,52.76,,1
70.99332305,44.87906588,9.540400739,36.39759335,Mill,793.715,1924,0.04,10,19.75,39.41,,1
77.51387123,59.27046283,8.297187131,18.9159058,Lathe,848.172,2027,0.04,18,3.09,89.12,,0
53.30594719,56.10516848,10.35042284,32.51372404,Lathe,945.543,1617,0.04,14,11.92,67.58,,0
75.43360192,52.91048852,15.97051801,17.5336459,Lathe,1108.927,1497,0.04,10,7.68,72,,0
63.37376241,48.86757951,10.73496333,25.17167598,Mill,514.599,1448,0.04,12,19.4,42.67,,0
75.70598669,45.20280382,9.372940628,38.14583182,Lathe,620.372,1401,0.0375,12,16.86,53.2,,0
62.36740843,48.13896612,11.843603,27.09108983,Lathe,600.097,1620,0.04,14,16.78,46.98,,0
51.95117899,55.4437431,10.96537577,24.13060018,Drill,655.138,1466,0.04,8,9.43,76.2,,0
53.72457562,59.42293153,10.84018898,29.01031136,Mill,724.447,1373,0.04,18,8.35,74.81,,0
70.48084947,57.71621764,11.21370119,40.33953169,Lathe,792.597,1592,0.04,14,5.54,83.43,,0
